17.333638390875368,200.0
2.3754786553914995,1950.0
15.693996781113638,1330.0
12.410010271817306,2080.0
2.5271080850871668,2490.0
5.167308227157197,1550.0
2.2391225375121313,2560.0
2.513745913068215,2540.0
2.7347327045539305,1580.0
2.7466103505050055,2160.0
11.278162788499696,310.0
15.134739180585141,210.0
20.77726434692705,1520.0
17.96896345096982,1850.0
3.652509375498411,310.0
3.548233906422201,2280.0
4.7450093933161686,2030.0
13.73846318473426,2510.0
4.182875254693631,1150.0
18.138158091310455,2760.0
20.755946019638913,1200.0
23.77035106198126,2370.0
21.340786538048484,2540.0
6.461163811511624,2450.0
3.569409548632738,2540.0
3.5224850992317878,2300.0
14.049242902941979,2280.0
15.404881790492459,310.0
4.4182635674032245,210.0
13.515323739221875,980.0
29.78270089518495,2940.0
15.06238418045298,2000.0
27.79564231536874,1810.0
35.99217822469749,2080.0
3.1657316743035477,3160.0
6.346212235734393,2320.0
20.988260838977887,1700.0
4.788194795081244,200.0
4.745465511055696,1780.0
8.715291143926178,2260.0
14.805398779700168,200.0
5.295226195277308,2340.0
36.24560029199311,200.0
5.518832597198413,300.0
6.5828700603817225,2680.0
6.359430934102052,2450.0
3.6223742731695716,2100.0
10.9664714026765,1530.0
3.9914225208541465,2520.0
17.74260976762295,1810.0
